"","skc","date_rcd","s","real_cost","date_num","year_id","season_id","tiny_class_code","tag_price","yearmon","is_holiday","discount","pred","pred2","last_week_cost"
"3536",396572121165,"2019-06-15",1,88.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,185.123548011928,192.273602021159,1317.5
"3537",396572121517,"2019-06-15",3,466.25,18062,2019,"None",27050401,173.75,6月 2019,0,1,247.943639912334,210.514864900571,1231.25
"3538",396572121561,"2019-06-15",1,95,18062,2019,"None",27050401,98.75,6月 2019,0,1,185.123548001276,183.094469598063,1252.5
"3539",396572121715,"2019-06-15",1,147.5,18062,2019,"None",27050401,173.75,6月 2019,0,1,247.943639907008,223.93051997211,1326.25
"3540",396572121781,"2019-06-15",2,188.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,206.063578631985,214.240982931255,1401.25
"3541",396572121792,"2019-06-15",3,318.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,206.063578631686,232.246204214223,1528.75
"3542",400572119295,"2019-06-15",3,266.25,18062,2018,"None",27050401,98.75,6月 2019,0,1,167.149352634529,228.064423333235,1571.25
"3543",401572121935,"2019-06-15",2,162.5,18062,2019,"None",27050401,98.75,6月 2019,0,1,184.989106079781,238.468433290373,1645
"3544",402572115478,"2019-06-15",2,137.5,18062,2017,"None",27050401,73.75,6月 2019,0,1,128.288903437429,181.89200922108,1316.25
"3545",402572118943,"2019-06-15",1,148.75,18062,2018,"None",27050401,148.75,6月 2019,0,0,146.75367084445,159.237307031216,1370
"3546",402572119174,"2019-06-15",4,861.25,18062,2018,"None",27050401,248.75,6月 2019,0,1,292.735759692953,361.259333304738,2083.75
"3547",402572119460,"2019-06-15",1,23.75,18062,2018,"None",27050401,198.75,6月 2019,0,1,250.855698412014,317.67761502276,1918.75
"3548",402572120483,"2019-06-15",2,171.25,18062,2018,"None",27050401,98.75,6月 2019,0,1,167.095575838007,256.28635793758,1771.25
"3549",402572120802,"2019-06-15",2,218.75,18062,2018,"None",27050401,123.75,6月 2019,0,1,188.03560646606,259.718952235933,1723.75
"3550",402572120824,"2019-06-15",4,355,18062,2018,"None",27050401,98.75,6月 2019,0,1,167.095575828839,276.762884098985,1916.25
"3551",402572121110,"2019-06-15",2,210,18062,2019,"None",27050401,123.75,6月 2019,0,1,205.902248356296,297.14156901707,1988.75
"3552",402572121517,"2019-06-15",2,222.5,18062,2019,"None",27050401,123.75,6月 2019,0,1,205.902248345353,307.556353872509,2062.5
"3553",402572121759,"2019-06-15",2,375,18062,2019,"None",27050401,223.75,6月 2019,0,1,289.662370885345,279.45106986048,1576.25
"3554",402572121803,"2019-06-15",1,123.75,18062,2019,"None",27050401,123.75,6月 2019,0,0,143.680282029442,192.344720596638,1676.25
"3555",413572119977,"2019-06-15",1,166.25,18062,2018,"None",27050401,198.75,6月 2019,0,1,250.559926192945,282.607779498081,1671.25
"3556",413572120813,"2019-06-15",5,462.5,18062,2018,"None",27050401,98.75,6月 2019,0,1,166.799803623965,276.467838705172,1915
"3557",422572121913,"2019-06-15",1,201.25,18062,2019,"None",27050401,248.75,6月 2019,0,1,310.064633872064,315.501217250842,1761.25
"3558",433572118833,"2019-06-15",1,28.75,18062,2018,"None",27050401,323.75,6月 2019,0,1,354.722311761064,320.208301476915,1580
"3559",496572117700,"2019-06-15",1,23.75,18062,2017,"None",27050401,248.75,6月 2019,0,1,272.341609898972,261.041256307748,1381.25
"3560",496572118822,"2019-06-15",1,103.75,18062,2018,"None",27050401,123.75,6月 2019,0,1,185.508098584215,172.033921431642,1110
"3561",496572120087,"2019-06-15",1,11.25,18062,2018,"None",27050401,123.75,6月 2019,0,1,185.5080985502,156.146961462346,997.5
"3562",496572120098,"2019-06-15",1,358.75,18062,2018,"None",27050401,373.75,6月 2019,0,1,394.908404916144,284.735533550414,1190
"3563",496572120890,"2019-06-15",1,113.75,18062,2018,"None",27050401,123.75,6月 2019,0,1,185.508098528612,134.081739293048,841.25
"3564",496572120901,"2019-06-15",1,156.25,18062,2018,"None",27050401,173.75,6月 2019,0,1,227.388159801562,148.007798987918,796.25
"3565",496572121165,"2019-06-15",1,66.25,18062,2019,"None",27050401,73.75,6月 2019,0,1,161.494679146487,112.74176494912,833.75
"3566",496572121187,"2019-06-15",1,108.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,203.374740419146,145.026089481529,918.75
"3567",496572121550,"2019-06-15",2,183.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,182.434709772765,146.183061385241,998.75
"3568",496572121781,"2019-06-15",3,483.75,18062,2019,"None",27050401,173.75,6月 2019,0,1,245.254801676424,243.329558712426,1471.25
"3569",496572121891,"2019-06-15",1,120,18062,2019,"None",27050401,123.75,6月 2019,0,1,203.374740400214,189.33305557252,1232.5
"3570",496572121935,"2019-06-15",4,362.5,18062,2019,"None",27050401,98.75,6月 2019,0,1,182.434709762411,214.320467413167,1481.25
"3571",502572119009,"2019-06-15",1,198.75,18062,2018,"None",27050401,198.75,6月 2019,0,0,185.944893887107,200.152841889782,1523.75
"3572",502572120516,"2019-06-15",3,787.5,18062,2018,"None",27050401,298.75,6月 2019,0,1,331.926982701304,403.233998813267,2245
"3573",502572120769,"2019-06-15",1,73.75,18062,2018,"None",27050401,73.75,6月 2019,0,0,81.2447406566628,246.361188407239,2210
"3574",502572120813,"2019-06-15",3,565,18062,2018,"None",27050401,198.75,6月 2019,0,1,248.166860146826,411.568843763549,2591.25
"3575",502572120824,"2019-06-15",1,55,18062,2018,"None",27050401,98.75,6月 2019,0,1,164.40673760003,310.46018680011,2162.5
"3576",502572121792,"2019-06-15",1,101.25,18062,2019,"None",27050401,123.75,6月 2019,0,1,203.213410109152,317.95278196903,2143.75
"3577",508572121803,"2019-06-15",4,437.5,18062,2019,"None",27050401,123.75,6月 2019,0,1,203.052079815128,328.479439360578,2218.75
"3578",513572119999,"2019-06-15",1,115,18062,2018,"None",27050401,123.75,6月 2019,0,1,185.050996053667,316.598605930707,2135
"3579",513572121528,"2019-06-15",1,287.5,18062,2019,"None",27050401,298.75,6月 2019,0,1,349.49785236745,316.972847870555,1635
"3580",533572115456,"2019-06-15",3,205,18062,2017,"None",27050401,73.75,6月 2019,0,1,124.766525358279,244.028340518469,1766.25
"3581",590572119284,"2019-06-15",2,197.5,18062,2018,"None",27050401,98.75,6月 2019,0,0,99.8185936918673,140.990787870628,1398.75
"3582",596572117711,"2019-06-15",1,18.75,18062,2017,"None",27050401,198.75,6月 2019,0,1,227.772710396616,237.035098547045,1362.5
"3583",596572118162,"2019-06-15",3,281.25,18062,2017,"None",27050401,98.75,6月 2019,0,1,144.012587837998,221.892547116741,1542.5
"3584",596572118723,"2019-06-15",2,167.5,18062,2018,"None",27050401,98.75,6月 2019,0,1,161.879229721445,183.763843217101,1272.5
"3585",596572119273,"2019-06-15",1,66.25,18062,2018,"None",27050401,73.75,6月 2019,0,1,140.939199070029,166.739072058426,1223.75
"3586",596572119812,"2019-06-15",1,98.75,18062,2018,"None",27050401,98.75,6月 2019,0,0,99.6572633839389,89.5583014295124,1035
"3587",596572120076,"2019-06-15",1,113.75,18062,2018,"None",27050401,123.75,6月 2019,0,1,182.819260321682,147.479037615151,943.75
"3588",596572120791,"2019-06-15",2,131.25,18062,2018,"None",27050401,73.75,6月 2019,0,1,140.939199029211,117.842539734079,877.5
"3589",596572120802,"2019-06-15",1,156.25,18062,2018,"None",27050401,173.75,6月 2019,0,1,224.699321575416,177.821622589837,1015
"3590",596572120890,"2019-06-15",1,96.25,18062,2018,"None",27050401,98.75,6月 2019,0,1,161.879229663172,121.275134034803,830
"3591",596572120901,"2019-06-15",1,77.5,18062,2018,"None",27050401,98.75,6月 2019,0,1,161.879229662881,108.565566070152,740
"3592",596572120912,"2019-06-15",3,268.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,161.879229662583,137.162093990231,942.5
"3593",596572121099,"2019-06-15",1,68.75,18062,2019,"None",27050401,73.75,6月 2019,0,1,158.805840919454,122.785149494745,912.5
"3594",596572121165,"2019-06-15",4,348.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,179.745871554303,166.111665462272,1147.5
"3595",596572121176,"2019-06-15",1,156.25,18062,2019,"None",27050401,173.75,6月 2019,0,1,242.565963463877,200.063366523738,1172.5
"3596",596572121297,"2019-06-15",3,268.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,179.745871550752,185.529060962218,1285
"3597",596572121539,"2019-06-15",1,91.25,18062,2019,"None",27050401,98.75,6月 2019,0,1,179.745871544247,184.82297385047,1280
"3598",596572121550,"2019-06-15",2,297.5,18062,2019,"None",27050401,173.75,6月 2019,0,1,242.565963453822,246.312072168422,1500
"3599",596572121715,"2019-06-15",1,123.75,18062,2019,"None",27050401,123.75,6月 2019,0,0,138.463935867922,144.888298232637,1355
"3600",596572121781,"2019-06-15",3,347.5,18062,2019,"None",27050401,123.75,6月 2019,0,1,200.685902174367,244.919058658191,1633.75
"3601",602572116545,"2019-06-15",3,472.5,18062,2017,"None",27050401,173.75,6月 2019,0,1,206.671349497618,282.610909097651,1757.5
"3602",602572119295,"2019-06-15",1,173.75,18062,2018,"None",27050401,173.75,6月 2019,0,0,162.316025013983,224.41580985834,1775
"3603",602572119548,"2019-06-15",3,336.25,18062,2018,"None",27050401,123.75,6月 2019,0,1,182.657930042152,274.333546243431,1842.5
"3604",602572119966,"2019-06-15",1,193.75,18062,2018,"None",27050401,223.75,6月 2019,0,1,266.418052577415,329.370019330819,1945
"3605",602572120483,"2019-06-15",3,251.25,18062,2018,"None",27050401,98.75,6月 2019,0,1,161.717899380389,272.136604372562,1898.75
"3606",602572121517,"2019-06-15",1,218.75,18062,2019,"None",27050401,248.75,6月 2019,0,1,305.224725070856,346.394790466856,1993.75
"3607",602572121869,"2019-06-15",1,80,18062,2019,"None",27050401,98.75,6月 2019,0,1,179.584541241645,247.776599092275,1726.25
"3608",608572119284,"2019-06-15",2,137.5,18062,2018,"None",27050401,73.75,6月 2019,0,1,140.616538482279,190.263691723633,1391.25
"3609",677572117722,"2019-06-15",1,93.75,18062,2017,"None",27050401,98.75,6月 2019,0,1,141.834628884491,188.363253510244,1311.25
"3610",690572119196,"2019-06-15",1,268.75,18062,2018,"None",27050401,298.75,6月 2019,0,1,326.871966866637,259.814378864853,1243.75
"3611",690572120230,"2019-06-15",2,137.5,18062,2018,"None",27050401,73.75,6月 2019,0,1,138.411691109218,160.607102328235,1187.5
"3612",690572120461,"2019-06-15",2,176.25,18062,2018,"None",27050401,98.75,6月 2019,0,1,159.351721739628,160.156217527264,1112.5
"3613",690572121165,"2019-06-15",1,98.75,18062,2019,"None",27050401,98.75,6月 2019,0,0,114.996397310999,82.5437228086292,992.5
"3614",696572115379,"2019-06-15",5,353.75,18062,2017,"None",27050401,73.75,6月 2019,0,1,120.383719047391,171.663325104027,1266.25
"3615",696572118767,"2019-06-15",1,11.25,18062,2018,"None",27050401,123.75,6月 2019,0,1,180.130422128074,174.115469238974,1140
"3616",696572119427,"2019-06-15",1,66.25,18062,2018,"None",27050401,73.75,6月 2019,0,1,138.25036083708,149.951146454335,1112.5
"3617",696572120318,"2019-06-15",1,73.75,18062,2018,"None",27050401,73.75,6月 2019,0,0,76.0283945048998,61.7473450965753,917.5
"3618",696572120494,"2019-06-15",1,95,18062,2018,"None",27050401,98.75,6月 2019,0,1,159.190391445015,126.552430597283,875
"3619",696572120769,"2019-06-15",2,222.5,18062,2018,"None",27050401,123.75,6月 2019,0,1,180.13042207424,143.224158192498,921.25
"3620",696572120835,"2019-06-15",4,353.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,159.19039143584,169.094178919334,1176.25
"3621",696572121077,"2019-06-15",2,161.25,18062,2019,"None",27050401,98.75,6月 2019,0,1,177.057033327858,141.909825214811,983.75
"3622",696572121187,"2019-06-15",1,93.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,177.057033324904,153.560262514447,1066.25
"3623",696572121550,"2019-06-15",1,73.75,18062,2019,"None",27050401,73.75,6月 2019,0,0,93.8950363702954,83.8125672439465,1073.75
"3624",696572121704,"2019-06-15",5,333.75,18062,2019,"None",27050401,73.75,6月 2019,0,1,156.117002674376,181.195501009275,1333.75
"3625",696572121781,"2019-06-15",1,103.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,197.997063945551,202.711997126695,1342.5
"3626",700572121759,"2019-06-15",16,1058.75,18062,2019,"None",27050401,73.75,6月 2019,0,1,156.009449143746,300.481122956492,2178.75
"3627",702572115654,"2019-06-15",2,128.75,18062,2017,"None",27050401,73.75,6月 2019,0,1,120.222388746265,268.685653362462,1953.75
"3628",702572119922,"2019-06-15",1,278.75,18062,2018,"None",27050401,323.75,6月 2019,0,1,347.489336896281,386.682918767551,2071.25
"3629",702572119955,"2019-06-15",6,1160,18062,2018,"None",27050401,223.75,6月 2019,0,1,263.729214348897,496.694307436934,3137.5
"3630",702572120483,"2019-06-15",1,90,18062,2018,"None",27050401,98.75,6月 2019,0,1,159.02906115158,448.286981342817,3153.75
"3631",702572120802,"2019-06-15",2,330,18062,2018,"None",27050401,173.75,6月 2019,0,1,221.849153052875,478.178681523406,3150
"3632",702572120824,"2019-06-15",1,43.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,159.029061142413,439.284370697599,3090
"3633",702572120912,"2019-06-15",1,123.75,18062,2018,"None",27050401,123.75,6月 2019,0,0,117.747125468444,256.720099034301,2155
"3634",702572121110,"2019-06-15",3,468.75,18062,2019,"None",27050401,173.75,6月 2019,0,1,239.715794943118,385.68127022266,2495
"3635",702572121770,"2019-06-15",1,123.75,18062,2019,"None",27050401,123.75,6月 2019,0,0,135.613767343903,282.845322063261,2340
"3636",708572120835,"2019-06-15",2,183.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,158.867730848389,195.443147021223,1363.75
"3637",708572121748,"2019-06-15",2,132.5,18062,2019,"None",27050401,73.75,6月 2019,0,1,155.794342085738,191.304465600454,1406.25
"3638",790572120010,"2019-06-15",1,73.75,18062,2018,"None",27050401,73.75,6月 2019,0,0,73.5008865780967,93.5675574963258,1150
"3639",790572120296,"2019-06-15",3,203.75,18062,2018,"None",27050401,73.75,6月 2019,0,1,135.722852878626,176.828749077418,1310
"3640",790572120846,"2019-06-15",1,36.25,18062,2018,"None",27050401,73.75,6月 2019,0,1,135.722852863842,164.472224661531,1222.5
"3641",796572119031,"2019-06-15",1,6.25,18062,2018,"None",27050401,123.75,6月 2019,0,1,177.441583892164,119.375361517386,760
"3642",796572119273,"2019-06-15",1,73.75,18062,2018,"None",27050401,73.75,6月 2019,0,0,73.3395563041906,31.3672426544452,710
"3643",796572119405,"2019-06-15",3,290,18062,2018,"None",27050401,123.75,6月 2019,0,1,177.441583882109,127.318841491189,816.25
"3644",796572119416,"2019-06-15",1,123.75,18062,2018,"None",27050401,123.75,6月 2019,0,0,115.21961757359,65.4167849584015,807.5
"3645",796572120230,"2019-06-15",2,136.25,18062,2018,"None",27050401,73.75,6月 2019,0,1,135.561522586676,114.628434228308,870
"3646",796572120318,"2019-06-15",5,437.5,18062,2018,"None",27050401,98.75,6月 2019,0,1,156.501553220936,157.778428418313,1103.75
"3647",796572120340,"2019-06-15",1,113.75,18062,2018,"None",27050401,123.75,6月 2019,0,1,177.441583856963,178.863200448383,1181.25
"3648",796572120494,"2019-06-15",1,83.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,156.501553216199,179.667128799777,1258.75
"3649",796572120516,"2019-06-15",2,305,18062,2018,"None",27050401,173.75,6月 2019,0,1,219.321645125482,242.744923113177,1490
"3650",796572120890,"2019-06-15",1,113.75,18062,2018,"None",27050401,123.75,6月 2019,0,1,177.441583842178,197.574508834685,1313.75
"3651",796572121088,"2019-06-15",1,78.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,174.368195098751,181.079303011658,1268.75
"3652",796572121154,"2019-06-15",1,98.75,18062,2019,"None",27050401,98.75,6月 2019,0,0,112.146228788755,115.117245600719,1231.25
"3653",796572121539,"2019-06-15",18,1235,18062,2019,"None",27050401,73.75,6月 2019,0,1,153.428164450005,278.264121757553,2028.75
"3654",796572121561,"2019-06-15",5,560,18062,2019,"None",27050401,123.75,6月 2019,0,1,195.308225722657,361.563239925374,2475
"3655",796572121781,"2019-06-15",2,333.75,18062,2019,"None",27050401,173.75,6月 2019,0,1,237.18828698999,417.148439057291,2725
"3656",796572121869,"2019-06-15",1,66.25,18062,2019,"None",27050401,73.75,6月 2019,0,1,153.428164441129,342.871092240368,2486.25
"3657",802572117513,"2019-06-15",2,197.5,18062,2017,"None",27050401,98.75,6月 2019,0,0,76.2516147958743,304.107419866921,2570
"3658",802572119009,"2019-06-15",1,173.75,18062,2018,"None",27050401,173.75,6月 2019,0,0,156.938348564056,347.944340440355,2665
"3659",802572119922,"2019-06-15",2,272.5,18062,2018,"None",27050401,198.75,6月 2019,0,1,240.100345484351,443.287693403456,2838.75
"3660",802572120351,"2019-06-15",1,108.75,18062,2018,"None",27050401,123.75,6月 2019,0,1,177.280253562939,253.820306549017,1712.5
"3661",802572120483,"2019-06-15",1,117.5,18062,2018,"None",27050401,123.75,6月 2019,0,1,177.280253559396,191.331597388646,1270
"3662",802572120505,"2019-06-15",1,178.75,18062,2018,"None",27050401,248.75,6月 2019,0,1,281.98040674192,220.145006198184,1115
"3663",802572120769,"2019-06-15",1,112.5,18062,2018,"None",27050401,123.75,6月 2019,0,1,177.280253551705,175.974202761755,1161.25
"3664",802572121022,"2019-06-15",1,95,18062,2018,"None",27050401,98.75,6月 2019,0,1,156.340222908278,151.358995183018,1058.75
"3665",808572116831,"2019-06-15",2,132.5,18062,2017,"None",27050401,73.75,6月 2019,0,1,117.37222019208,135.328705493695,1017.5
"3666",808572120813,"2019-06-15",1,47.5,18062,2018,"None",27050401,73.75,6月 2019,0,1,135.238861983545,103.554785539459,792.5
"3667",813572119955,"2019-06-15",1,88.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,156.044450731794,110.816984579566,772.5
"3668",833572119042,"2019-06-15",2,360,18062,2018,"None",27050401,198.75,6月 2019,0,1,239.266805657083,185.408399252424,1015
"3669",890572120230,"2019-06-15",5,337.5,18062,2018,"None",27050401,73.75,6月 2019,0,1,133.034014651593,156.510387929994,1173.75
"3670",890572120340,"2019-06-15",10,907.5,18062,2018,"None",27050401,98.75,6月 2019,0,1,153.974045285263,278.918660120802,1968.75
"3671",890572120373,"2019-06-15",1,93.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,153.974045284375,278.742138343161,1967.5
"3672",896572118239,"2019-06-15",1,105,18062,2017,"None",27050401,123.75,6月 2019,0,1,156.886103786114,284.934431859065,1940
"3673",896572119020,"2019-06-15",1,98.75,18062,2018,"None",27050401,98.75,6月 2019,0,0,91.5907487188017,221.364998789042,1991.25
"3674",896572119405,"2019-06-15",2,235,18062,2018,"None",27050401,123.75,6月 2019,0,1,174.7527456533,312.824872657558,2137.5
"3675",896572119471,"2019-06-15",3,231.25,18062,2018,"None",27050401,98.75,6月 2019,0,1,153.8127150149,284.502707757847,2008.75
"3676",896572119768,"2019-06-15",1,117.5,18062,2018,"None",27050401,123.75,6月 2019,0,1,174.752745643536,263.575296791085,1788.75
"3677",896572119933,"2019-06-15",1,138.75,18062,2018,"None",27050401,148.75,6月 2019,0,1,195.692776275721,165.154825597557,1020
"3678",896572119988,"2019-06-15",1,62.5,18062,2018,"None",27050401,73.75,6月 2019,0,1,132.872684364372,130.320515648954,988.75
"3679",896572120802,"2019-06-15",2,330,18062,2018,"None",27050401,173.75,6月 2019,0,1,216.632806888983,202.656122906021,1213.75
"3680",896572120835,"2019-06-15",15,1366.25,18062,2018,"None",27050401,98.75,6月 2019,0,1,153.812714978222,351.227939556944,2481.25
"3681",896572121055,"2019-06-15",1,88.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,153.812714972307,330.574891612208,2335
"3682",896572121077,"2019-06-15",1,113.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,192.619387506865,324.122266385793,2217.5
"3683",896572121088,"2019-06-15",3,333.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,192.619387506567,354.660533856008,2433.75
"3684",896572121154,"2019-06-15",1,88.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,192.619387504791,347.59966276389,2383.75
"3685",896572121176,"2019-06-15",2,133.75,18062,2019,"None",27050401,73.75,6月 2019,0,1,150.739326230953,337.380560391653,2455
"3686",896572121187,"2019-06-15",1,98.75,18062,2019,"None",27050401,98.75,6月 2019,0,0,109.457390559059,254.198049340733,2223.75
"3687",896572121231,"2019-06-15",1,48.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,171.679356866101,128.810500173367,906.25
"3688",896572121517,"2019-06-15",1,160,18062,2019,"None",27050401,173.75,6月 2019,0,1,234.499448768283,169.293506991421,977.5
"3689",896572121528,"2019-06-15",1,111.25,18062,2019,"None",27050401,123.75,6月 2019,0,1,192.619387494736,148.659619759478,975
"3690",896572121704,"2019-06-15",2,223.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,192.619387490006,133.125703356487,865
"3691",896572121715,"2019-06-15",1,116.25,18062,2019,"None",27050401,123.75,6月 2019,0,1,192.619387489708,137.009182456642,892.5
"3692",896572121737,"2019-06-15",2,227.5,18062,2019,"None",27050401,123.75,6月 2019,0,1,192.619387489119,150.248315752792,986.25
"3693",896572121781,"2019-06-15",1,111.25,18062,2019,"None",27050401,123.75,6月 2019,0,1,192.619387487933,152.01353352517,998.75
"3694",896572121792,"2019-06-15",9,785,18062,2019,"None",27050401,98.75,6月 2019,0,1,171.67935685101,245.844438507388,1735
"3695",896572121869,"2019-06-15",1,98.75,18062,2019,"None",27050401,98.75,6月 2019,0,0,109.457390540723,176.528467327912,1673.75
"3696",900572119020,"2019-06-15",1,68.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,153.705161497869,231.150031525625,1631.25
"3697",902572115445,"2019-06-15",3,212.5,18062,2017,"None",27050401,73.75,6月 2019,0,1,114.844712294264,219.39936398147,1620
"3698",902572117040,"2019-06-15",1,98.75,18062,2017,"None",27050401,98.75,6月 2019,0,0,73.5627765797837,166.402076829246,1602.5
"3699",902572119999,"2019-06-15",5,466.25,18062,2018,"None",27050401,98.75,6月 2019,0,1,153.651384706972,260.784140350503,1841.25
"3700",902572120461,"2019-06-15",1,268.75,18062,2018,"None",27050401,298.75,6月 2019,0,1,321.171629787545,364.149258992472,1998.75
"3701",902572120824,"2019-06-15",1,88.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,153.651384684788,184.703254331707,1302.5
"3702",902572121869,"2019-06-15",2,197.5,18062,2019,"None",27050401,98.75,6月 2019,0,0,109.29606024699,137.982070634302,1401.25
"3703",902572121891,"2019-06-15",2,183.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,171.518026554622,214.888478235973,1516.25
"3704",908572115687,"2019-06-15",3,188.75,18062,2017,"None",27050401,73.75,6月 2019,0,1,114.683381994034,201.329493450332,1492.5
"3705",990572120043,"2019-06-15",1,88.75,18062,2018,"None",27050401,98.75,6月 2019,0,1,151.285207064436,209.17420133602,1482.5
"3706",990572120351,"2019-06-15",2,128.75,18062,2018,"None",27050401,73.75,6月 2019,0,1,130.345176419532,151.372899627079,1145
"3707",990572120813,"2019-06-15",1,73.75,18062,2018,"None",27050401,73.75,6月 2019,0,0,68.1232100988839,63.1690982739425,950
"3708",990572121737,"2019-06-15",1,98.75,18062,2019,"None",27050401,98.75,6月 2019,0,0,106.929882609191,74.7216943208949,960
"3709",996572116787,"2019-06-15",1,13.75,18062,2017,"None",27050401,123.75,6月 2019,0,1,154.197265596348,119.515169798168,776.25
"3710",996572118987,"2019-06-15",8,530,18062,2018,"None",27050401,73.75,6月 2019,0,1,130.183846162477,148.1308584052,1122.5
"3711",996572120065,"2019-06-15",1,111.25,18062,2018,"None",27050401,123.75,6月 2019,0,1,172.063907406738,157.467351879159,1045
"3712",996572120340,"2019-06-15",2,147.5,18062,2018,"None",27050401,73.75,6月 2019,0,0,67.9618798178765,84.8166276396713,1103.75
"3713",996572120362,"2019-06-15",4,360,18062,2018,"None",27050401,98.75,6月 2019,0,1,151.123876762132,188.27998236749,1335
"3714",996572120835,"2019-06-15",1,86.25,18062,2018,"None",27050401,98.75,6月 2019,0,1,151.123876749413,190.045200135245,1347.5
"3715",996572121088,"2019-06-15",1,98.75,18062,2019,"None",27050401,98.75,6月 2019,0,0,106.768552332913,129.378796040846,1347.5
"3716",996572121176,"2019-06-15",2,121.25,18062,2019,"None",27050401,73.75,6月 2019,0,1,148.050488002145,195.085651139468,1455
"3717",996572121484,"2019-06-15",1,137.5,18062,2019,"None",27050401,148.75,6月 2019,0,1,210.87057990373,170.079078584488,1062.5
"3718",996572121528,"2019-06-15",1,118.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,189.930549265927,160.997787409098,1070
"3719",996572121605,"2019-06-15",1,86.25,18062,2019,"None",27050401,98.75,6月 2019,0,1,168.990518627229,142.207798482668,1008.75
"3720",996572121704,"2019-06-15",3,356.25,18062,2019,"None",27050401,123.75,6月 2019,0,1,189.93054926119,151.818654988373,1005
"3721",996572121715,"2019-06-15",1,108.75,18062,2019,"None",27050401,123.75,6月 2019,0,1,189.930549260899,154.996046979388,1027.5
"3722",996572121748,"2019-06-15",4,378.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,168.990518623387,184.396503252282,1307.5
"3723",996572121781,"2019-06-15",1,68.75,18062,2019,"None",27050401,98.75,6月 2019,0,1,168.9905186225,176.98258860595,1255
"3724",996572121792,"2019-06-15",2,190,18062,2019,"None",27050401,98.75,6月 2019,0,1,168.990518622201,184.396503251808,1307.5
"3725",100572118316,"2019-06-16",3,285,18063,2017,"None",27050401,98.75,6月 2019,0,1,157.349225448757,217.528186987697,1473.75
"3726",101572119339,"2019-06-16",7,630,18063,2018,"None",27050401,98.75,6月 2019,0,1,175.18897893749,294.304385221481,2017.5
"3727",101572120813,"2019-06-16",1,108.75,18063,2018,"None",27050401,123.75,6月 2019,0,1,196.129009534482,269.493495141763,1770
"3728",102572119471,"2019-06-16",1,23.75,18063,2018,"None",27050401,173.75,6月 2019,0,1,237.982182461526,277.760083103845,1685
"3729",102572119922,"2019-06-16",1,92.5,18063,2018,"None",27050401,98.75,6月 2019,0,1,175.162090539524,206.915330584802,1398.75
"3730",102572120296,"2019-06-16",1,71.25,18063,2018,"None",27050401,73.75,6月 2019,0,1,154.222059892844,197.127952296715,1401.25
"3731",102572120769,"2019-06-16",8,727.5,18063,2018,"None",27050401,98.75,6月 2019,0,1,175.16209051675,283.172738362867,1938.75
"3732",102572120780,"2019-06-16",1,98.75,18063,2018,"None",27050401,98.75,6月 2019,0,0,112.940124208239,196.204589455586,1752.5
"3733",102572121803,"2019-06-16",3,281.25,18063,2019,"None",27050401,98.75,6月 2019,0,1,193.028732387472,207.621417673675,1403.75
"3734",113572120802,"2019-06-16",5,545,18063,2018,"None",27050401,123.75,6月 2019,0,1,195.806348947322,279.249416178965,1840
"3735",113572120912,"2019-06-16",4,368.75,18063,2018,"None",27050401,98.75,6月 2019,0,1,174.866318307736,317.829004869858,2185
"3736",122572119449,"2019-06-16",1,23.75,18063,2018,"None",27050401,173.75,6月 2019,0,1,237.444414816358,338.444598782654,2116.25
"3737",173572119317,"2019-06-16",1,98.75,18063,2018,"None",27050401,98.75,6月 2019,0,0,111.031049105121,250.69088969053,2143.75
"3738",190572119493,"2019-06-16",1,90,18063,2018,"None",27050401,98.75,6月 2019,0,1,172.795912909706,221.148014502782,1506.25
"3739",190572120351,"2019-06-16",4,367.5,18063,2018,"None",27050401,98.75,6月 2019,0,1,172.795912886642,259.100196609848,1775
