"","skc","date_rcd","s","real_cost","date_num","is_holiday","year_id","season_id","tiny_class_code","tag_price","discount","is_discount","ie"
"4431",302572775577,"2018-10-17",3,221.25,17821,"0",2018,"None","27112849",73.75,0,"0",572
"4432",302572775577,"2018-10-18",11,803.75,17822,"0",2018,"None","27112849",73.75,0.00924499229583982,"1",558
"4433",302572775577,"2018-10-19",7,457.5,17823,"0",2018,"None","27112849",73.75,0.113801452784504,"1",548
"4434",302572775577,"2018-10-20",8,530,17824,"0",2018,"None","27112849",73.75,0.101694915254237,"1",540
"4435",302572775577,"2018-10-21",7,498.75,17825,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",533
"4436",302572775577,"2018-10-22",7,491.25,17826,"0",2018,"None","27112849",73.75,0.0484261501210653,"1",526
"4437",302572775577,"2018-10-23",7,493.75,17827,"0",2018,"None","27112849",73.75,0.0435835351089588,"1",511
"4438",302572775577,"2018-10-24",5,338.75,17828,"0",2018,"None","27112849",73.75,0.0813559322033898,"1",516
"4439",302572775577,"2018-10-25",4,280,17829,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",517
"4440",302572775577,"2018-10-26",5,353.75,17830,"0",2018,"None","27112849",73.75,0.0406779661016949,"1",505
"4441",302572775577,"2018-10-27",8,557.5,17831,"0",2018,"None","27112849",73.75,0.0550847457627119,"1",500
"4442",302572775577,"2018-10-28",5,330,17832,"0",2018,"None","27112849",73.75,0.105084745762712,"1",490
"4443",302572775577,"2018-10-29",5,346.25,17833,"0",2018,"None","27112849",73.75,0.0610169491525424,"1",488
"4444",302572775577,"2018-10-30",6,426.25,17834,"0",2018,"None","27112849",73.75,0.0367231638418078,"1",498
"4445",302572775577,"2018-10-31",1,73.75,17835,"0",2018,"None","27112849",73.75,0,"0",513
"4446",302572775577,"2018-11-01",2,147.5,17836,"0",2018,"None","27112849",73.75,0,"0",513
"4447",302572775577,"2018-11-02",6,393.75,17837,"0",2018,"None","27112849",73.75,0.110169491525424,"1",508
"4448",302572775577,"2018-11-03",6,412.5,17838,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",503
"4449",302572775577,"2018-11-04",8,575,17839,"0",2018,"None","27112849",73.75,0.0254237288135593,"1",496
"4450",302572775577,"2018-11-05",2,132.5,17840,"0",2018,"None","27112849",73.75,0.101694915254237,"1",492
"4451",302572775577,"2018-11-06",5,328.75,17841,"0",2018,"None","27112849",73.75,0.108474576271186,"1",492
"4452",302572775577,"2018-11-07",5,335,17842,"0",2018,"None","27112849",73.75,0.0915254237288136,"1",517
"4453",302572775577,"2018-11-08",2,136.25,17843,"0",2018,"None","27112849",73.75,0.076271186440678,"1",518
"4454",302572775577,"2018-11-09",5,327.5,17844,"0",2018,"None","27112849",73.75,0.111864406779661,"1",554
"4455",302572775577,"2018-11-10",7,467.5,17845,"0",2018,"None","27112849",73.75,0.0944309927360774,"1",564
"4456",302572775577,"2018-11-11",10,646.25,17846,"1",2018,"None","27112849",73.75,0.123728813559322,"1",561
"4457",302572775577,"2018-11-12",4,287.5,17847,"0",2018,"None","27112849",73.75,0.0254237288135593,"1",559
"4458",302572775577,"2018-11-13",5,361.25,17848,"0",2018,"None","27112849",73.75,0.0203389830508475,"1",552
"4459",302572775577,"2018-11-14",4,280,17849,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",548
"4460",302572775577,"2018-11-15",3,206.25,17850,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",544
"4461",302572775577,"2018-11-16",8,550,17851,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",540
"4462",302572775577,"2018-11-17",5,316.25,17852,"0",2018,"None","27112849",73.75,0.142372881355932,"1",540
"4463",302572775577,"2018-11-18",2,126.25,17853,"0",2018,"None","27112849",73.75,0.144067796610169,"1",539
"4464",302572775577,"2018-11-19",8,501.25,17854,"0",2018,"None","27112849",73.75,0.150423728813559,"1",535
"4465",302572775577,"2018-11-20",7,475,17855,"0",2018,"None","27112849",73.75,0.0799031476997578,"1",536
"4466",302572775577,"2018-11-21",1,73.75,17856,"0",2018,"None","27112849",73.75,0,"0",533
"4467",302572775577,"2018-11-22",5,316.25,17857,"0",2018,"None","27112849",73.75,0.142372881355932,"1",526
"4468",302572775577,"2018-11-23",2,127.5,17858,"0",2018,"None","27112849",73.75,0.135593220338983,"1",524
"4469",302572775577,"2018-11-24",3,213.75,17859,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",520
"4470",302572775577,"2018-11-25",8,557.5,17860,"0",2018,"None","27112849",73.75,0.0550847457627119,"1",514
"4471",302572775577,"2018-11-26",4,295,17861,"0",2018,"None","27112849",73.75,0,"0",508
"4472",302572775577,"2018-11-27",9,600,17862,"0",2018,"None","27112849",73.75,0.0960451977401129,"1",497
"4473",302572775577,"2018-11-28",3,206.25,17863,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",493
"4474",302572775577,"2018-11-29",2,126.25,17864,"0",2018,"None","27112849",73.75,0.144067796610169,"1",494
"4475",302572775577,"2018-11-30",5,357.5,17865,"0",2018,"None","27112849",73.75,0.0305084745762712,"1",489
"4476",302572775577,"2018-12-01",9,641.25,17866,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",470
"4477",302572775577,"2018-12-02",5,343.75,17867,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",465
"4478",302572775577,"2018-12-03",4,280,17868,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",465
"4479",302572775577,"2018-12-04",5,350,17869,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",455
"4480",302572775577,"2018-12-05",4,287.5,17870,"0",2018,"None","27112849",73.75,0.0254237288135593,"1",449
"4481",302572775577,"2018-12-06",3,221.25,17871,"0",2018,"None","27112849",73.75,0,"0",453
"4482",302572775577,"2018-12-07",5,328.75,17872,"0",2018,"None","27112849",73.75,0.108474576271186,"1",441
"4483",302572775577,"2018-12-08",7,477.5,17873,"0",2018,"None","27112849",73.75,0.0750605326876514,"1",434
"4484",302572775577,"2018-12-09",4,247.5,17874,"0",2018,"None","27112849",73.75,0.161016949152542,"1",430
"4485",302572775577,"2018-12-10",6,386.25,17875,"0",2018,"None","27112849",73.75,0.127118644067797,"1",432
"4486",302572775577,"2018-12-11",5,295,17876,"0",2018,"None","27112849",73.75,0.2,"1",424
"4487",302572775577,"2018-12-12",8,432.5,17877,"1",2018,"None","27112849",73.75,0.266949152542373,"1",413
"4488",302572775577,"2018-12-13",5,286.25,17878,"0",2018,"None","27112849",73.75,0.223728813559322,"1",414
"4489",302572775577,"2018-12-14",7,456.25,17879,"0",2018,"None","27112849",73.75,0.116222760290557,"1",402
"4490",302572775577,"2018-12-15",5,286.25,17880,"0",2018,"None","27112849",73.75,0.223728813559322,"1",397
"4491",302572775577,"2018-12-16",8,548.75,17881,"0",2018,"None","27112849",73.75,0.0699152542372881,"1",389
"4492",302572775577,"2018-12-17",4,236.25,17882,"0",2018,"None","27112849",73.75,0.199152542372881,"1",384
"4493",302572775577,"2018-12-18",1,73.75,17883,"0",2018,"None","27112849",73.75,0,"0",379
"4494",302572775577,"2018-12-19",2,143.75,17884,"0",2018,"None","27112849",73.75,0.0254237288135593,"1",376
"4495",302572775577,"2018-12-20",1,73.75,17885,"0",2018,"None","27112849",73.75,0,"0",373
"4496",302572775577,"2018-12-21",3,171.25,17886,"0",2018,"None","27112849",73.75,0.225988700564972,"1",370
"4497",302572775577,"2018-12-22",5,308.75,17887,"0",2018,"None","27112849",73.75,0.16271186440678,"1",366
"4498",302572775577,"2018-12-23",6,430,17888,"0",2018,"None","27112849",73.75,0.0282485875706214,"1",359
"4499",302572775577,"2018-12-24",13,658.75,17889,"1",2018,"None","27112849",73.75,0.312907431551499,"1",354
"4500",302572775577,"2018-12-25",2,140,17890,"1",2018,"None","27112849",73.75,0.0508474576271186,"1",354
"4501",302572775577,"2018-12-26",2,140,17891,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",375
"4502",302572775577,"2018-12-27",4,242.5,17892,"0",2018,"None","27112849",73.75,0.177966101694915,"1",399
"4503",302572775577,"2018-12-28",8,542.5,17893,"0",2018,"None","27112849",73.75,0.0805084745762712,"1",391
"4504",302572775577,"2018-12-29",5,293.75,17894,"0",2018,"None","27112849",73.75,0.203389830508475,"1",410
"4505",302572775577,"2018-12-30",11,743.75,17895,"1",2018,"None","27112849",73.75,0.0832049306625578,"1",399
"4506",302572775577,"2018-12-31",13,767.5,17896,"1",2018,"None","27112849",73.75,0.199478487614081,"1",411
"4507",302572775577,"2019-01-01",16,1038.75,17897,"1",2018,"None","27112849",73.75,0.119703389830508,"1",430
"4508",302572775577,"2019-01-02",5,300,17898,"0",2018,"None","27112849",73.75,0.186440677966102,"1",462
"4509",302572775577,"2019-01-03",6,431.25,17899,"0",2018,"None","27112849",73.75,0.0254237288135593,"1",465
"4510",302572775577,"2019-01-04",9,611.25,17900,"0",2018,"None","27112849",73.75,0.0790960451977401,"1",460
"4511",302572775577,"2019-01-05",9,613.75,17901,"0",2018,"None","27112849",73.75,0.0753295668549906,"1",456
"4512",302572775577,"2019-01-06",5,350,17902,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",491
"4513",302572775577,"2019-01-07",5,308.75,17903,"0",2018,"None","27112849",73.75,0.16271186440678,"1",559
"4514",302572775577,"2019-01-08",5,340,17904,"0",2018,"None","27112849",73.75,0.0779661016949153,"1",593
"4515",302572775577,"2019-01-09",5,331.25,17905,"0",2018,"None","27112849",73.75,0.101694915254237,"1",610
"4516",302572775577,"2019-01-10",11,746.25,17906,"0",2018,"None","27112849",73.75,0.0801232665639445,"1",602
"4517",302572775577,"2019-01-11",8,560,17907,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",600
"4518",302572775577,"2019-01-12",17,1150,17908,"0",2018,"None","27112849",73.75,0.082751744765703,"1",591
"4519",302572775577,"2019-01-13",8,516.25,17909,"0",2018,"None","27112849",73.75,0.125,"1",586
"4520",302572775577,"2019-01-14",10,658.75,17910,"0",2018,"None","27112849",73.75,0.106779661016949,"1",577
"4521",302572775577,"2019-01-15",7,442.5,17911,"0",2018,"None","27112849",73.75,0.142857142857143,"1",568
"4522",302572775577,"2019-01-16",9,576.25,17912,"0",2018,"None","27112849",73.75,0.131826741996234,"1",563
"4523",302572775577,"2019-01-17",6,375,17913,"0",2018,"None","27112849",73.75,0.152542372881356,"1",558
"4524",302572775577,"2019-01-18",13,888.75,17914,"0",2018,"None","27112849",73.75,0.0730117340286832,"1",544
"4525",302572775577,"2019-01-19",9,547.5,17915,"0",2018,"None","27112849",73.75,0.175141242937853,"1",538
"4526",302572775577,"2019-01-20",10,633.75,17916,"0",2018,"None","27112849",73.75,0.140677966101695,"1",528
"4527",302572775577,"2019-01-21",7,481.25,17917,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",522
"4528",302572775577,"2019-01-22",7,428.75,17918,"0",2018,"None","27112849",73.75,0.169491525423729,"1",534
"4529",302572775577,"2019-01-23",8,530,17919,"0",2018,"None","27112849",73.75,0.101694915254237,"1",529
"4530",302572775577,"2019-01-24",7,456.25,17920,"0",2018,"None","27112849",73.75,0.116222760290557,"1",523
"4531",302572775577,"2019-01-25",7,461.25,17921,"0",2018,"None","27112849",73.75,0.106537530266344,"1",540
"4532",302572775577,"2019-01-26",14,875,17922,"0",2018,"None","27112849",73.75,0.152542372881356,"1",605
"4533",302572775577,"2019-01-27",14,898.75,17923,"0",2018,"None","27112849",73.75,0.12953995157385,"1",640
"4534",302572775577,"2019-01-28",8,523.75,17924,"1",2018,"None","27112849",73.75,0.11228813559322,"1",640
"4535",302572775577,"2019-01-29",9,613.75,17925,"1",2018,"None","27112849",73.75,0.0753295668549906,"1",644
"4536",302572775577,"2019-01-30",11,720,17926,"1",2018,"None","27112849",73.75,0.112480739599384,"1",633
"4537",302572775577,"2019-01-31",16,1080,17927,"1",2018,"None","27112849",73.75,0.0847457627118644,"1",617
"4538",302572775577,"2019-02-01",16,1033.75,17928,"1",2018,"None","27112849",73.75,0.123940677966102,"1",601
"4539",302572775577,"2019-02-02",15,978.75,17929,"1",2018,"None","27112849",73.75,0.115254237288136,"1",586
"4540",302572775577,"2019-02-03",16,1048.75,17930,"1",2018,"None","27112849",73.75,0.111228813559322,"1",568
"4541",302572775577,"2019-02-04",14,917.5,17931,"1",2018,"None","27112849",73.75,0.11138014527845,"1",555
"4542",302572775577,"2019-02-05",16,1037.5,17932,"1",2018,"None","27112849",73.75,0.120762711864407,"1",542
"4543",302572775577,"2019-02-06",14,892.5,17933,"1",2018,"None","27112849",73.75,0.135593220338983,"1",528
"4544",302572775577,"2019-02-07",8,496.25,17934,"1",2018,"None","27112849",73.75,0.158898305084746,"1",520
"4545",302572775577,"2019-02-08",10,652.5,17935,"1",2018,"None","27112849",73.75,0.115254237288136,"1",510
"4546",302572775577,"2019-02-09",15,971.25,17936,"1",2018,"None","27112849",73.75,0.122033898305085,"1",495
"4547",302572775577,"2019-02-10",8,521.25,17937,"1",2018,"None","27112849",73.75,0.116525423728814,"1",487
"4548",302572775577,"2019-02-11",8,541.25,17938,"1",2018,"None","27112849",73.75,0.0826271186440678,"1",479
"4549",302572775577,"2019-02-12",11,701.25,17939,"1",2018,"None","27112849",73.75,0.135593220338983,"1",470
"4550",302572775577,"2019-02-13",7,473.75,17940,"1",2018,"None","27112849",73.75,0.0823244552058111,"1",463
"4551",302572775577,"2019-02-14",21,1415,17941,"1",2018,"None","27112849",73.75,0.0863599677158999,"1",440
"4552",302572775577,"2019-02-15",6,402.5,17942,"1",2018,"None","27112849",73.75,0.0903954802259888,"1",432
"4553",302572775577,"2019-02-16",9,605,17943,"1",2018,"None","27112849",73.75,0.0885122410546138,"1",425
"4554",302572775577,"2019-02-17",7,487.5,17944,"1",2018,"None","27112849",73.75,0.0556900726392252,"1",421
"4555",302572775577,"2019-02-18",9,641.25,17945,"1",2018,"None","27112849",73.75,0.0338983050847458,"1",406
"4556",302572775577,"2019-02-19",4,287.5,17946,"1",2018,"None","27112849",73.75,0.0254237288135593,"1",397
"4557",302572775577,"2019-02-20",9,646.25,17947,"0",2018,"None","27112849",73.75,0.0263653483992467,"1",392
"4558",302572775577,"2019-02-21",9,593.75,17948,"0",2018,"None","27112849",73.75,0.105461393596987,"1",380
"4559",302572775577,"2019-02-22",4,295,17949,"0",2018,"None","27112849",73.75,0,"0",384
"4560",302572775577,"2019-02-23",8,520,17950,"0",2018,"None","27112849",73.75,0.11864406779661,"1",375
"4561",302572775577,"2019-02-24",13,891.25,17951,"0",2018,"None","27112849",73.75,0.0704041720990874,"1",363
"4562",302572775577,"2019-02-25",2,140,17952,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",356
"4563",302572775577,"2019-02-26",3,221.25,17953,"0",2018,"None","27112849",73.75,0,"0",353
"4564",302572775577,"2019-02-27",3,221.25,17954,"0",2018,"None","27112849",73.75,0,"0",347
"4565",302572775577,"2019-02-28",3,213.75,17955,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",344
"4566",302572775577,"2019-03-01",7,481.25,17956,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",337
"4567",302572775577,"2019-03-02",6,425,17957,"0",2018,"None","27112849",73.75,0.0395480225988701,"1",331
"4568",302572775577,"2019-03-03",2,141.25,17958,"0",2018,"None","27112849",73.75,0.0423728813559322,"1",329
"4569",302572775577,"2019-03-04",2,137.5,17959,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",327
"4570",302572775577,"2019-03-05",3,213.75,17960,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",322
"4571",302572775577,"2019-03-06",4,270,17961,"0",2018,"None","27112849",73.75,0.0847457627118644,"1",315
"4572",302572775577,"2019-03-07",4,261.25,17962,"0",2018,"None","27112849",73.75,0.114406779661017,"1",315
"4573",302572775577,"2019-03-08",8,458.75,17963,"1",2018,"None","27112849",73.75,0.222457627118644,"1",308
"4574",302572775577,"2019-03-09",4,260,17964,"0",2018,"None","27112849",73.75,0.11864406779661,"1",304
"4575",302572775577,"2019-03-10",2,127.5,17965,"0",2018,"None","27112849",73.75,0.135593220338983,"1",302
"4576",302572775577,"2019-03-11",2,147.5,17966,"0",2018,"None","27112849",73.75,0,"0",297
"4577",302572775577,"2019-03-12",2,140,17967,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",297
"4578",302572775577,"2019-03-13",4,280,17968,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",293
"4579",302572775577,"2019-03-14",1,73.75,17969,"0",2018,"None","27112849",73.75,0,"0",291
"4580",302572775577,"2019-03-15",1,66.25,17970,"0",2018,"None","27112849",73.75,0.101694915254237,"1",292
"4581",302572775577,"2019-03-16",4,250,17971,"0",2018,"None","27112849",73.75,0.152542372881356,"1",288
"4582",302572775577,"2019-03-17",5,333.75,17972,"0",2018,"None","27112849",73.75,0.0949152542372881,"1",283
"4583",302572775577,"2019-03-18",1,66.25,17973,"0",2018,"None","27112849",73.75,0.101694915254237,"1",279
"4584",302572775577,"2019-03-19",2,147.5,17974,"0",2018,"None","27112849",73.75,0,"0",276
"4585",302572775577,"2019-03-21",3,205,17976,"0",2018,"None","27112849",73.75,0.0734463276836159,"1",270
"4586",302572775577,"2019-03-22",3,158.75,17977,"0",2018,"None","27112849",73.75,0.282485875706215,"1",267
"4587",302572775577,"2019-03-23",2,140,17978,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",266
"4588",302572775577,"2019-03-25",1,68.75,17980,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",266
"4589",302572775577,"2019-03-26",3,191.25,17981,"0",2018,"None","27112849",73.75,0.135593220338983,"1",262
"4590",302572775577,"2019-03-27",3,201.25,17982,"0",2018,"None","27112849",73.75,0.0903954802259888,"1",261
"4591",302572775577,"2019-03-28",4,270,17983,"0",2018,"None","27112849",73.75,0.0847457627118644,"1",257
"4592",302572775577,"2019-03-29",1,66.25,17984,"0",2018,"None","27112849",73.75,0.101694915254237,"1",255
"4593",302572775577,"2019-03-30",5,353.75,17985,"0",2018,"None","27112849",73.75,0.0406779661016949,"1",251
"4594",302572775577,"2019-03-31",3,203.75,17986,"0",2018,"None","27112849",73.75,0.0790960451977401,"1",248
"4595",302572775577,"2019-04-03",2,140,17989,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",238
"4596",302572775577,"2019-04-04",1,66.25,17990,"0",2018,"None","27112849",73.75,0.101694915254237,"1",244
"4597",302572775577,"2019-04-05",5,303.75,17991,"1",2018,"None","27112849",73.75,0.176271186440678,"1",236
"4598",302572775577,"2019-04-06",2,126.25,17992,"1",2018,"None","27112849",73.75,0.144067796610169,"1",232
"4599",302572775577,"2019-04-07",1,73.75,17993,"1",2018,"None","27112849",73.75,0,"0",230
"4600",302572775577,"2019-04-10",1,73.75,17996,"0",2018,"None","27112849",73.75,0,"0",228
"4601",302572775577,"2019-04-12",1,66.25,17998,"0",2018,"None","27112849",73.75,0.101694915254237,"1",228
"4602",302572775577,"2019-04-14",2,137.5,18000,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",226
"4603",302572775577,"2019-04-15",1,73.75,18001,"0",2018,"None","27112849",73.75,0,"0",222
"4604",302572775577,"2019-04-16",3,206.25,18002,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",217
"4605",302572775577,"2019-04-17",1,66.25,18003,"0",2018,"None","27112849",73.75,0.101694915254237,"1",215
"4606",302572775577,"2019-04-19",2,137.5,18005,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",214
"4607",302572775577,"2019-04-20",1,73.75,18006,"0",2018,"None","27112849",73.75,0,"0",213
"4608",302572775577,"2019-04-21",3,211.25,18007,"0",2018,"None","27112849",73.75,0.0451977401129943,"1",210
"4609",302572775577,"2019-04-23",1,73.75,18009,"0",2018,"None","27112849",73.75,0,"0",214
"4610",302572775577,"2019-04-25",5,340,18011,"0",2018,"None","27112849",73.75,0.0779661016949153,"1",251
"4611",302572775577,"2019-04-26",1,73.75,18012,"0",2018,"None","27112849",73.75,0,"0",260
"4612",302572775577,"2019-04-27",2,140,18013,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",260
"4613",302572775577,"2019-04-29",4,287.5,18015,"0",2018,"None","27112849",73.75,0.0254237288135593,"1",262
"4614",302572775577,"2019-04-30",3,206.25,18016,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",258
"4615",302572775577,"2019-05-01",11,712.5,18017,"1",2018,"None","27112849",73.75,0.121725731895224,"1",253
"4616",302572775577,"2019-05-02",8,538.75,18018,"1",2018,"None","27112849",73.75,0.086864406779661,"1",246
"4617",302572775577,"2019-05-03",2,126.25,18019,"1",2018,"None","27112849",73.75,0.144067796610169,"1",244
"4618",302572775577,"2019-05-04",5,343.75,18020,"1",2018,"None","27112849",73.75,0.0677966101694915,"1",250
"4619",302572775577,"2019-05-05",2,130,18021,"0",2018,"None","27112849",73.75,0.11864406779661,"1",252
"4620",302572775577,"2019-05-06",1,73.75,18022,"0",2018,"None","27112849",73.75,0,"0",250
"4621",302572775577,"2019-05-07",1,73.75,18023,"0",2018,"None","27112849",73.75,0,"0",250
"4622",302572775577,"2019-05-08",1,73.75,18024,"0",2018,"None","27112849",73.75,0,"0",253
"4623",302572775577,"2019-05-09",2,147.5,18025,"0",2018,"None","27112849",73.75,0,"0",248
"4624",302572775577,"2019-05-10",3,215,18026,"0",2018,"None","27112849",73.75,0.0282485875706214,"1",244
"4625",302572775577,"2019-05-11",4,257.5,18027,"0",2018,"None","27112849",73.75,0.127118644067797,"1",237
"4626",302572775577,"2019-05-12",2,135,18028,"0",2018,"None","27112849",73.75,0.0847457627118644,"1",235
"4627",302572775577,"2019-05-13",2,93.75,18029,"0",2018,"None","27112849",73.75,0.364406779661017,"1",232
"4628",302572775577,"2019-05-14",6,278.75,18030,"0",2018,"None","27112849",73.75,0.370056497175141,"1",227
"4629",302572775577,"2019-05-15",2,132.5,18031,"0",2018,"None","27112849",73.75,0.101694915254237,"1",230
"4630",302572775577,"2019-05-16",4,272.5,18032,"0",2018,"None","27112849",73.75,0.076271186440678,"1",226
"4631",302572775577,"2019-05-17",1,66.25,18033,"0",2018,"None","27112849",73.75,0.101694915254237,"1",232
"4632",302572775577,"2019-05-18",3,221.25,18034,"0",2018,"None","27112849",73.75,0,"0",229
"4633",302572775577,"2019-05-19",5,308.75,18035,"0",2018,"None","27112849",73.75,0.16271186440678,"1",237
"4634",302572775577,"2019-05-20",5,297.5,18036,"1",2018,"None","27112849",73.75,0.193220338983051,"1",243
"4635",302572775577,"2019-05-21",4,285,18037,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",245
"4636",302572775577,"2019-05-22",1,73.75,18038,"0",2018,"None","27112849",73.75,0,"0",244
"4637",302572775577,"2019-05-24",2,140,18040,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",248
"4638",302572775577,"2019-05-25",9,608.75,18041,"0",2018,"None","27112849",73.75,0.0828625235404897,"1",241
"4639",302572775577,"2019-05-26",4,280,18042,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",241
"4640",302572775577,"2019-05-27",6,427.5,18043,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",237
"4641",302572775577,"2019-05-28",3,221.25,18044,"0",2018,"None","27112849",73.75,0,"0",235
"4642",302572775577,"2019-05-29",1,73.75,18045,"0",2018,"None","27112849",73.75,0,"0",235
"4643",302572775577,"2019-05-30",3,206.25,18046,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",232
"4644",302572775577,"2019-05-31",1,73.75,18047,"0",2018,"None","27112849",73.75,0,"0",233
"4645",302572775577,"2019-06-01",5,356.25,18048,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",228
"4646",302572775577,"2019-06-02",3,187.5,18049,"0",2018,"None","27112849",73.75,0.152542372881356,"1",225
"4647",302572775577,"2019-06-03",1,66.25,18050,"0",2018,"None","27112849",73.75,0.101694915254237,"1",224
"4648",302572775577,"2019-06-04",2,140,18051,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",222
"4649",302572775577,"2019-06-05",1,66.25,18052,"0",2018,"None","27112849",73.75,0.101694915254237,"1",220
"4650",302572775577,"2019-06-06",1,63.75,18053,"0",2018,"None","27112849",73.75,0.135593220338983,"1",218
"4651",302572775577,"2019-06-07",3,190,18054,"1",2018,"None","27112849",73.75,0.141242937853107,"1",215
"4652",302572775577,"2019-06-08",6,421.25,18055,"1",2018,"None","27112849",73.75,0.0480225988700566,"1",208
"4653",302572775577,"2019-06-09",4,292.5,18056,"1",2018,"None","27112849",73.75,0.00847457627118644,"1",204
"4654",302572775577,"2019-06-10",3,213.75,18057,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",202
"4655",302572775577,"2019-06-11",2,140,18058,"0",2018,"None","27112849",73.75,0.0508474576271186,"1",202
"4656",302572775577,"2019-06-12",2,132.5,18059,"0",2018,"None","27112849",73.75,0.101694915254237,"1",200
"4657",302572775577,"2019-06-13",1,73.75,18060,"0",2018,"None","27112849",73.75,0,"0",198
"4658",302572775577,"2019-06-14",3,207.5,18061,"0",2018,"None","27112849",73.75,0.0621468926553672,"1",196
"4659",302572775577,"2019-06-16",3,191.25,18063,"0",2018,"None","27112849",73.75,0.135593220338983,"1",193
"4660",302572775577,"2019-06-17",3,203.75,18064,"0",2018,"None","27112849",73.75,0.0790960451977401,"1",190
"4661",302572775577,"2019-06-18",2,136.25,18065,"1",2018,"None","27112849",73.75,0.076271186440678,"1",188
"4662",302572775577,"2019-06-19",1,73.75,18066,"0",2018,"None","27112849",73.75,0,"0",188
"4663",302572775577,"2019-06-20",3,202.5,18067,"0",2018,"None","27112849",73.75,0.0847457627118644,"1",185
"4664",302572775577,"2019-06-21",3,206.25,18068,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",179
"4665",302572775577,"2019-06-22",4,272.5,18069,"0",2018,"None","27112849",73.75,0.076271186440678,"1",175
"4666",302572775577,"2019-06-23",4,232.5,18070,"0",2018,"None","27112849",73.75,0.211864406779661,"1",172
"4667",302572775577,"2019-06-24",4,276.25,18071,"0",2018,"None","27112849",73.75,0.0635593220338983,"1",168
"4668",302572775577,"2019-06-25",1,63.75,18072,"0",2018,"None","27112849",73.75,0.135593220338983,"1",168
"4669",302572775577,"2019-06-26",2,147.5,18073,"0",2018,"None","27112849",73.75,0,"0",162
"4670",302572775577,"2019-06-29",1,68.75,18076,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",166
"4671",302572775577,"2019-06-30",2,137.5,18077,"0",2018,"None","27112849",73.75,0.0677966101694915,"1",164
"4672",302572775577,"2019-07-01",3,202.5,18078,"0",2018,"None","27112849",73.75,0.0847457627118644,"1",161
"4673",302572775577,"2019-07-03",1,73.75,18080,"0",2018,"None","27112849",73.75,0,"0",158
"4674",302572775577,"2019-07-04",1,51.25,18081,"0",2018,"None","27112849",73.75,0.305084745762712,"1",158
"4675",302572775577,"2019-07-05",3,203.75,18082,"0",2018,"None","27112849",73.75,0.0790960451977401,"1",155
"4676",302572775577,"2019-07-06",1,73.75,18083,"0",2018,"None","27112849",73.75,0,"0",154
"4677",302572775577,"2019-07-07",4,276.25,18084,"0",2018,"None","27112849",73.75,0.0635593220338983,"1",150
"4678",302572775577,"2019-07-08",1,73.75,18085,"0",2018,"None","27112849",73.75,0,"0",151
"4679",302572775577,"2019-07-09",2,147.5,18086,"0",2018,"None","27112849",73.75,0,"0",150
"4680",302572775577,"2019-07-10",1,66.25,18087,"0",2018,"None","27112849",73.75,0.101694915254237,"1",156
"4681",302572775577,"2019-07-11",3,213.75,18088,"0",2018,"None","27112849",73.75,0.0338983050847458,"1",169
"4682",302572775577,"2019-07-12",1,73.75,18089,"0",2018,"None","27112849",73.75,0,"0",171
